CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,TechSupport,SupportCalls,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00218,Female,23,0,Yes,No,26,Yes,DSL,No,Yes,0,Month-to-month,Yes,Electronic check,49.84,1304.78,No
CUST00219,Female,43,0,Yes,No,72,Yes,Fiber optic,Yes,No,1,Month-to-month,Yes,Credit card,92.41,6013.07,No
CUST00220,Female,70,1,No,No,18,Yes,DSL,Yes,No,2,Month-to-month,No,Electronic check,49.1,931.8,No
CUST00221,Male,25,0,No,Yes,3,Yes,DSL,No,No,1,Month-to-month,Yes,Bank transfer,64.18,200.98,No
CUST00222,Male,44,0,No,No,9,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Credit card,87.9,869.57,No
CUST00223,Male,58,0,No,No,24,Yes,Fiber optic,No,Yes,2,Two year,No,Bank transfer,70.28,1665.08,No
CUST00224,Female,29,0,No,No,13,Yes,DSL,Yes,Yes,1,Two year,No,Electronic check,52.67,619.21,No
CUST00225,Female,59,0,No,No,8,Yes,DSL,,No,1,Month-to-month,No,Electronic check,53.27,441.28,Yes
CUST00226,Female,35,0,No,No,46,Yes,DSL,Yes,Yes,1,Month-to-month,Yes,Electronic check,65.16,3130.06,No
CUST00227,Male,64,1,No,No,36,Yes,No,No internet service,No internet service,2,One year,Yes,Electronic check,20.0,743.65,No
CUST00228,Female,51,0,Yes,No,4,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Bank transfer,31.3,131.15,No
CUST00229,Male,49,0,Yes,Yes,52,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Mailed check,32.61,1858.02,No
CUST00230,Male,28,0,Yes,No,72,Yes,Fiber optic,,No,1,Two year,Yes,Bank transfer,68.89,4593.89,No
CUST00231,Male,44,0,No,Yes,16,Yes,Fiber optic,No,No,3,Two year,Yes,Credit card,73.18,1106.66,No
CUST00232,Female,67,1,No,No,37,Yes,DSL,Yes,No,0,Two year,Yes,Electronic check,54.99,2092.92,No
CUST00233,Male,19,0,Yes,No,12,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Mailed check,29.53,330.78,No
CUST00234,Female,61,1,Yes,No,29,Yes,No,No internet service,No internet service,0,Month-to-month,Yes,Mailed check,33.68,926.17,No
CUST00235,Female,46,0,No,Yes,37,Yes,DSL,No,No,3,One year,Yes,Bank transfer,42.01,1520.3,No
CUST00236,Female,59,0,Yes,No,24,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Mailed check,38.58,923.04,No
CUST00237,Female,56,0,No,No,14,Yes,Fiber optic,Yes,No,2,One year,Yes,Electronic check,81.56,1043.0,Yes
CUST00238,Male,43,0,Yes,No,18,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Credit card,85.84,1625.96,No
CUST00239,Male,35,0,Yes,No,5,Yes,Fiber optic,Yes,No,0,Two year,No,Electronic check,82.17,444.04,No
CUST00240,Female,54,0,Yes,No,27,Yes,Fiber optic,Yes,Yes,0,Month-to-month,Yes,Bank transfer,67.74,1732.24,Yes
CUST00241,Female,26,0,Yes,No,70,Yes,DSL,No,Yes,3,Month-to-month,Yes,Electronic check,56.65,4070.97,No
CUST00242,Female,51,0,Yes,Yes,9,Yes,Fiber optic,No,No,1,Two year,Yes,Mailed check,94.58,918.91,No
CUST00243,Female,23,0,Yes,Yes,61,Yes,DSL,No,No,3,One year,No,Credit card,71.42,4132.0,No
CUST00244,Male,55,0,Yes,No,21,Yes,DSL,No,No,2,Month-to-month,Yes,Bank transfer,64.3,1378.25,No
CUST00245,Male,54,0,Yes,No,5,Yes,No,No internet service,No internet service,1,Two year,Yes,Bank transfer,23.56,111.3,No
CUST00246,Male,22,0,No,Yes,46,Yes,No,No internet service,No internet service,4,One year,Yes,Bank transfer,29.29,1222.41,No
CUST00247,Male,61,1,Yes,Yes,27,Yes,DSL,No,No,1,One year,Yes,Bank transfer,54.1,1604.63,No
CUST00248,Female,42,0,Yes,No,11,Yes,DSL,No,No,2,Month-to-month,Yes,Mailed check,56.84,661.5,No
CUST00249,Female,63,1,Yes,Yes,15,Yes,DSL,No,Yes,2,Two year,Yes,Electronic check,39.84,630.48,No
CUST00250,Female,20,0,No,No,17,Yes,Fiber optic,Yes,No,0,One year,Yes,Credit card,95.87,1520.67,No
CUST00251,Female,28,0,No,No,23,Yes,DSL,No,Yes,1,One year,Yes,Mailed check,50.78,1143.98,No
CUST00252,Male,46,0,No,No,29,Yes,No,No internet service,No internet service,3,Two year,Yes,Credit card,26.77,815.06,No
CUST00253,Female,28,0,No,No,30,Yes,DSL,No,Yes,1,Month-to-month,Yes,Bank transfer,55.15,1595.63,No
CUST00254,Male,37,0,Yes,Yes,43,Yes,Fiber optic,No,No,3,One year,Yes,Bank transfer,81.2,3301.89,No
CUST00255,Male,56,0,No,Yes,27,Yes,Fiber optic,No,Yes,3,Two year,Yes,Bank transfer,74.75,1889.07,No
CUST00256,Male,26,0,Yes,Yes,33,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Credit card,77.52,2467.41,No
CUST00257,Female,57,0,No,No,28,No,DSL,No,No,3,One year,Yes,Credit card,44.83,1186.52,No
CUST00258,Female,23,0,Yes,No,1,Yes,No,No internet service,No internet service,0,Two year,Yes,Mailed check,40.71,40.67,No
CUST00259,Female,28,0,Yes,Yes,9,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,89.67,841.69,No
CUST00260,Female,52,0,No,No,11,Yes,Fiber optic,Yes,Yes,4,Month-to-month,Yes,Mailed check,84.91,994.48,Yes
CUST00261,Male,64,1,No,No,26,Yes,DSL,Yes,Yes,3,Month-to-month,Yes,Electronic check,48.1,1212.75,No
CUST00262,Male,27,0,No,Yes,28,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Electronic check,32.21,916.73,No
CUST00263,Female,35,0,Yes,Yes,22,Yes,Fiber optic,No,No,5,Month-to-month,Yes,Electronic check,88.73,1930.69,No
CUST00264,Male,71,1,Yes,No,37,Yes,DSL,No,No,1,One year,Yes,Electronic check,55.81,2100.64,No
CUST00265,Female,75,1,Yes,No,40,No,Fiber optic,No,Yes,0,One year,No,Mailed check,56.71,2259.9,No
CUST00266,Male,51,0,Yes,No,23,Yes,Fiber optic,Yes,Yes,4,Month-to-month,Yes,Bank transfer,78.46,1653.35,No
CUST00267,Male,43,0,Yes,Yes,43,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,80.78,3164.33,No
CUST00268,Male,38,0,Yes,No,21,Yes,Fiber optic,Yes,Yes,4,One year,Yes,Bank transfer,72.82,1401.7,No
CUST00269,Male,53,0,No,Yes,32,Yes,Fiber optic,No,Yes,3,Two year,Yes,Credit card,86.31,2704.77,No
CUST00270,Female,52,0,Yes,No,2,Yes,Fiber optic,No,No,2,Two year,Yes,Mailed check,80.23,156.63,Yes
CUST00271,Female,35,0,No,No,24,Yes,Fiber optic,No,No,1,One year,Yes,Electronic check,87.38,2286.84,No
CUST00272,Female,19,0,No,No,45,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Bank transfer,32.14,1303.39,No
CUST00273,Female,26,0,No,Yes,2,Yes,No,No internet service,No internet service,1,Two year,No,Bank transfer,33.55,60.96,No
CUST00274,Male,73,1,Yes,Yes,26,Yes,No,No internet service,No internet service,2,Two year,Yes,Electronic check,20.0,528.75,No
CUST00275,Male,42,0,Yes,No,11,Yes,Fiber optic,No,No,1,Two year,No,Mailed check,88.72,1058.42,No
CUST00276,Male,45,0,Yes,Yes,30,Yes,Fiber optic,Yes,No,1,One year,Yes,Credit card,97.42,2839.23,No
CUST00277,Female,45,0,No,No,22,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Mailed check,95.52,2128.86,No
CUST00278,Male,63,1,Yes,Yes,33,Yes,Fiber optic,No,Yes,2,Month-to-month,Yes,Credit card,73.36,2518.72,No
CUST00279,Male,21,0,Yes,Yes,14,Yes,DSL,No,No,2,Month-to-month,Yes,Mailed check,76.11,1104.48,Yes
CUST00280,Female,22,0,No,No,23,Yes,DSL,No,Yes,3,Month-to-month,No,Electronic check,60.18,1396.35,No
CUST00281,Female,33,0,No,Yes,11,Yes,Fiber optic,Yes,No,3,Month-to-month,No,Credit card,83.66,991.47,No
CUST00282,Female,46,0,No,No,17,Yes,Fiber optic,No,No,1,Two year,No,Credit card,97.47,1800.63,No
CUST00283,Male,56,0,Yes,No,29,Yes,DSL,Yes,No,4,Month-to-month,Yes,Electronic check,59.76,1841.84,No
CUST00284,Female,46,0,No,Yes,6,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Electronic check,36.42,238.02,No
CUST00285,Female,43,0,Yes,No,23,No,DSL,No,No,1,One year,Yes,Mailed check,64.49,1441.85,No
CUST00286,Male,72,1,Yes,No,9,Yes,Fiber optic,No,Yes,7,Month-to-month,Yes,Credit card,70.52,637.23,No
CUST00287,Female,27,0,No,No,20,Yes,DSL,No,No,1,Month-to-month,No,Credit card,59.95,1240.54,No
CUST00288,Female,51,0,No,No,8,Yes,DSL,No,No,2,One year,Yes,Bank transfer,47.88,360.01,No
CUST00289,Male,49,0,No,No,72,No,DSL,No,No,4,Month-to-month,No,Bank transfer,48.11,3156.82,No
CUST00290,Male,45,0,Yes,No,44,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Electronic check,89.06,3666.53,No
CUST00291,Male,64,1,Yes,No,21,Yes,DSL,Yes,Yes,4,Month-to-month,Yes,Mailed check,50.84,992.02,No
CUST00292,Female,33,0,No,No,61,Yes,Fiber optic,No,No,0,Month-to-month,Yes,Bank transfer,89.89,5677.18,No
CUST00293,Male,73,1,No,No,15,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,69.16,1057.51,Yes
CUST00294,Female,37,0,Yes,Yes,52,Yes,DSL,No,No,4,Month-to-month,Yes,Electronic check,63.65,3633.66,No
CUST00295,Female,49,0,Yes,Yes,33,Yes,No,No internet service,No internet service,1,Two year,No,Bank transfer,26.16,894.96,No
CUST00296,Male,48,0,No,Yes,15,Yes,No,No internet service,No internet service,1,Month-to-month,No,Credit card,39.85,579.79,No
CUST00297,Female,67,1,No,Yes,37,Yes,DSL,No,Yes,0,Month-to-month,No,Credit card,42.96,1711.98,No
CUST00298,Female,43,0,Yes,No,46,Yes,DSL,Yes,No,4,Month-to-month,Yes,Mailed check,68.13,3284.66,No
CUST00299,Female,34,0,No,No,24,Yes,Fiber optic,No,No,4,One year,No,Mailed check,73.39,1637.41,No
CUST00300,Male,19,0,No,Yes,42,Yes,No,No internet service,No internet service,3,Month-to-month,No,Bank transfer,35.34,1443.92,No
CUST00301,Male,39,0,Yes,No,40,No,DSL,No,No,1,One year,Yes,Electronic check,52.86,2215.48,No
CUST00302,Female,65,1,No,No,31,Yes,DSL,Yes,No,1,Two year,Yes,Mailed check,62.51,2119.96,No
CUST00303,Male,18,0,No,No,8,Yes,DSL,No,No,3,Month-to-month,Yes,Bank transfer,59.05,447.06,Yes
CUST00304,Male,69,1,No,No,30,Yes,No,No internet service,No internet service,4,Two year,Yes,Electronic check,39.09,1288.32,Yes
CUST00305,Female,49,0,No,No,2,Yes,DSL,No,No,0,Month-to-month,Yes,Credit card,62.95,120.56,No
CUST00306,Male,26,0,No,No,24,Yes,Fiber optic,Yes,Yes,2,One year,Yes,Mailed check,76.06,1851.71,No
CUST00307,Female,35,0,No,Yes,36,Yes,No,No internet service,No internet service,0,One year,Yes,Credit card,33.38,1174.02,No
CUST00308,Male,50,0,Yes,Yes,11,Yes,Fiber optic,No,Yes,1,One year,No,Mailed check,65.96,749.8,No
CUST00309,Male,36,0,No,No,43,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Electronic check,87.06,3697.99,Yes
CUST00310,Male,24,0,Yes,Yes,17,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Mailed check,77.87,1258.16,Yes
CUST00311,Male,56,0,Yes,Yes,12,Yes,Fiber optic,No,Yes,1,Month-to-month,Yes,Credit card,82.72,936.35,No
CUST00312,Male,56,0,No,Yes,39,Yes,DSL,Yes,No,1,Month-to-month,Yes,Mailed check,58.39,2177.05,No
CUST00313,Male,24,0,No,No,62,Yes,Fiber optic,No,Yes,1,One year,Yes,Mailed check,74.16,5003.86,No
CUST00314,Male,34,0,No,No,27,Yes,No,No internet service,No internet service,5,Month-to-month,Yes,Bank transfer,40.21,1059.75,No
CUST00315,Female,32,0,No,No,59,Yes,Fiber optic,Yes,Yes,0,Month-to-month,Yes,Credit card,70.86,4480.88,No
CUST00316,Female,56,0,No,No,15,No,Fiber optic,No,No,5,Month-to-month,No,Credit card,73.24,1068.05,Yes
CUST00317,Male,60,1,Yes,No,13,Yes,DSL,Yes,Yes,4,Two year,Yes,Bank transfer,50.86,690.48,No
CUST00318,Male,60,1,No,No,50,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,93.06,4407.59,Yes
CUST00319,Male,72,1,No,No,36,Yes,Fiber optic,No,No,2,One year,Yes,Electronic check,91.52,3234.27,No
CUST00320,Male,62,1,Yes,Yes,8,No,Fiber optic,Yes,Yes,1,Two year,Yes,Mailed check,70.46,585.95,No
CUST00321,Female,36,0,No,Yes,65,Yes,Fiber optic,Yes,No,4,Month-to-month,Yes,Electronic check,72.81,4799.88,Yes
CUST00322,Female,24,0,No,No,24,Yes,DSL,No,No,2,Month-to-month,Yes,Credit card,68.66,1664.7,No
CUST00323,Male,53,0,Yes,No,25,Yes,Fiber optic,Yes,No,1,Two year,Yes,Credit card,77.44,1984.78,Yes
CUST00324,Female,71,1,No,No,71,Yes,DSL,No,Yes,0,One year,Yes,Mailed check,51.92,3677.66,No
CUST00325,Female,74,1,Yes,No,60,Yes,DSL,No,No,5,Month-to-month,Yes,Electronic check,73.15,4535.17,No
CUST00326,Male,31,0,Yes,No,57,Yes,DSL,Yes,Yes,3,Month-to-month,Yes,Electronic check,45.35,2450.78,No
CUST00327,Female,31,0,Yes,Yes,15,Yes,DSL,Yes,Yes,5,Month-to-month,No,Mailed check,58.0,876.94,No
CUST00328,Male,20,0,Yes,No,31,Yes,Fiber optic,Yes,No,2,One year,Yes,Mailed check,83.4,2735.63,No
CUST00329,Female,26,0,Yes,No,35,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Bank transfer,20.65,691.14,No
CUST00330,Female,50,0,No,No,12,Yes,Fiber optic,No,Yes,2,Two year,Yes,Credit card,81.69,1050.0,No
CUST00331,Male,49,0,Yes,Yes,9,Yes,DSL,Yes,Yes,3,Month-to-month,Yes,Electronic check,48.92,396.94,No
CUST00332,Female,39,0,No,Yes,23,Yes,Fiber optic,No,Yes,2,Month-to-month,No,Credit card,70.56,1617.87,No
CUST00333,Female,35,0,No,No,43,Yes,DSL,Yes,Yes,1,Month-to-month,Yes,Credit card,58.05,2563.6,No
CUST00334,Male,66,1,Yes,Yes,2,Yes,DSL,No,No,3,Month-to-month,No,Credit card,63.73,123.53,No
CUST00335,Male,44,0,Yes,Yes,27,Yes,Fiber optic,No,No,3,Two year,No,Mailed check,79.44,2079.52,No
CUST00336,Female,64,1,No,No,10,Yes,No,No internet service,No internet service,0,Month-to-month,Yes,Mailed check,21.61,197.55,No
CUST00337,Male,73,1,No,No,46,Yes,Fiber optic,No,No,0,One year,Yes,Mailed check,83.68,3824.28,No
CUST00338,Male,36,0,No,Yes,31,Yes,DSL,No,No,1,Month-to-month,Yes,Bank transfer,58.22,1953.07,No
CUST00339,Female,29,0,Yes,No,10,Yes,DSL,Yes,No,3,Month-to-month,Yes,Electronic check,61.17,620.89,No
CUST00340,Male,73,1,No,Yes,46,No,Fiber optic,No,Yes,4,Month-to-month,No,Mailed check,69.83,3434.46,No
CUST00341,Female,54,0,No,No,31,Yes,DSL,No,No,4,Month-to-month,No,Credit card,68.65,2269.86,No
CUST00342,Female,34,0,No,No,21,Yes,DSL,Yes,Yes,0,Two year,Yes,Electronic check,58.83,1303.04,Yes
CUST00343,Female,54,0,Yes,No,72,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,110.02,8152.65,No
CUST00344,Female,47,0,No,Yes,23,Yes,DSL,No,No,2,Month-to-month,Yes,Electronic check,64.06,1345.78,No
CUST00345,Female,70,1,Yes,No,17,No,Fiber optic,No,No,3,Month-to-month,Yes,Bank transfer,69.27,1233.32,No
CUST00346,Female,32,0,No,No,37,No,Fiber optic,No,Yes,1,One year,Yes,Mailed check,68.29,2703.86,No
CUST00347,Female,75,1,No,No,67,Yes,Fiber optic,No,No,6,Month-to-month,No,Electronic check,81.55,5369.37,No
CUST00348,Male,72,1,No,No,2,Yes,No,No internet service,No internet service,1,Two year,Yes,Mailed check,24.52,51.41,No
CUST00349,Female,28,0,Yes,Yes,52,Yes,Fiber optic,Yes,Yes,4,One year,No,Electronic check,71.77,3547.03,No
CUST00350,Male,27,0,No,Yes,39,Yes,DSL,No,No,5,One year,No,Bank transfer,78.62,2951.51,Yes
CUST00351,Female,48,0,Yes,No,61,No,DSL,No,No,5,Month-to-month,Yes,Credit card,50.75,2909.81,No
CUST00352,Male,20,0,No,No,54,Yes,DSL,Yes,No,3,Month-to-month,No,Electronic check,71.87,3498.36,No
CUST00353,Male,35,0,No,No,34,Yes,DSL,Yes,No,2,One year,Yes,Bank transfer,69.39,2403.06,No
CUST00354,Male,43,0,No,Yes,38,Yes,Fiber optic,Yes,No,0,Month-to-month,No,Mailed check,87.53,3561.36,Yes
CUST00355,Female,74,1,Yes,Yes,28,Yes,Fiber optic,No,No,0,One year,Yes,Mailed check,93.34,2539.79,No
CUST00356,Male,75,1,No,Yes,63,Yes,DSL,Yes,No,1,One year,No,Mailed check,64.75,,No
CUST00357,Male,26,0,No,Yes,15,Yes,DSL,No,No,0,Two year,No,Bank transfer,50.99,789.29,Yes
CUST00358,Female,69,1,No,No,27,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Bank transfer,89.32,2354.57,No
CUST00359,Female,23,0,No,Yes,43,Yes,Fiber optic,Yes,No,3,Two year,Yes,Bank transfer,85.69,3705.37,No
CUST00360,Female,61,1,No,No,46,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Electronic check,71.78,3629.27,No
CUST00361,Male,67,1,No,Yes,46,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Mailed check,76.19,3555.98,No
CUST00362,Female,69,1,No,No,36,Yes,Fiber optic,No,No,1,One year,Yes,Credit card,84.73,3083.23,No
CUST00363,Female,30,0,Yes,No,46,Yes,No,No internet service,No internet service,2,Month-to-month,No,Electronic check,34.9,1561.51,No
CUST00364,Male,69,1,No,Yes,38,Yes,No,No internet service,No internet service,2,Month-to-month,No,Credit card,54.21,2049.2,No
CUST00365,Female,24,0,Yes,Yes,71,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,98.41,7034.3,No
CUST00366,Male,48,0,Yes,No,15,Yes,DSL,Yes,Yes,1,Month-to-month,Yes,Mailed check,52.74,764.01,Yes
CUST00367,Male,45,0,No,Yes,46,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Bank transfer,93.17,4632.41,No
CUST00368,Female,36,0,Yes,Yes,25,No,DSL,No,No,3,Month-to-month,Yes,Electronic check,49.72,1200.33,No
CUST00369,Male,19,0,No,No,29,Yes,Fiber optic,Yes,No,0,Month-to-month,Yes,Mailed check,79.75,2329.1,No
CUST00370,Male,62,1,No,No,72,Yes,DSL,Yes,Yes,0,Month-to-month,No,Electronic check,57.26,3760.45,No
CUST00371,Male,37,0,Yes,No,72,Yes,DSL,Yes,No,1,Month-to-month,Yes,Electronic check,58.38,4474.89,No
CUST00372,Female,56,0,Yes,Yes,63,No,DSL,No,No,1,One year,No,Mailed check,55.78,3622.66,No
CUST00373,Male,41,0,Yes,Yes,19,Yes,Fiber optic,No,Yes,1,Month-to-month,No,Electronic check,69.73,1253.39,No
CUST00374,Male,39,0,Yes,No,17,Yes,DSL,No,No,2,One year,No,Bank transfer,61.6,1063.39,No
CUST00375,Female,69,1,No,No,10,Yes,Fiber optic,No,No,1,Two year,Yes,Bank transfer,90.51,829.02,No
CUST00376,Female,23,0,No,Yes,66,Yes,DSL,No,No,0,Two year,Yes,Bank transfer,69.76,4398.76,No
CUST00377,Male,60,1,No,No,12,Yes,No,No internet service,No internet service,0,Month-to-month,Yes,Electronic check,28.65,343.31,Yes
CUST00378,Female,61,1,Yes,No,22,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Electronic check,98.97,2030.6,Yes
CUST00379,Male,40,0,No,No,19,Yes,Fiber optic,Yes,No,3,Month-to-month,No,Credit card,87.98,1697.11,No
CUST00380,Female,33,0,Yes,No,17,Yes,DSL,No,Yes,1,Month-to-month,Yes,Credit card,51.53,895.08,No
CUST00381,Female,18,0,No,No,5,Yes,Fiber optic,Yes,Yes,3,Month-to-month,Yes,Credit card,77.61,356.57,Yes
CUST00382,Female,72,1,No,No,20,Yes,DSL,No,No,2,Month-to-month,Yes,Bank transfer,62.2,1224.21,No
CUST00383,Male,72,1,Yes,Yes,31,Yes,DSL,No,Yes,0,Two year,Yes,Mailed check,53.5,1688.04,No
CUST00384,Female,31,0,No,No,11,Yes,DSL,No,No,3,Month-to-month,Yes,Mailed check,64.16,702.31,No
CUST00385,Female,19,0,No,No,15,Yes,DSL,No,No,4,Month-to-month,Yes,Bank transfer,61.58,1001.5,No
CUST00386,Male,25,0,Yes,No,60,Yes,Fiber optic,Yes,Yes,1,Month-to-month,Yes,Electronic check,86.74,5645.77,No
CUST00387,Male,21,0,No,No,13,No,Fiber optic,No,Yes,3,Month-to-month,Yes,Electronic check,67.36,856.25,No
CUST00388,Female,66,1,No,Yes,25,Yes,DSL,No,No,1,Month-to-month,Yes,Electronic check,49.25,1181.89,Yes
CUST00389,Male,69,1,Yes,No,27,Yes,DSL,No,No,2,Month-to-month,Yes,Bank transfer,74.83,2098.64,Yes
CUST00390,Female,26,0,Yes,No,16,Yes,Fiber optic,Yes,Yes,1,Month-to-month,Yes,Electronic check,78.04,1299.15,Yes
CUST00391,Male,61,1,No,No,50,Yes,DSL,Yes,No,3,Two year,Yes,Electronic check,50.08,,No
CUST00392,Female,28,0,No,No,59,Yes,DSL,No,Yes,3,One year,Yes,Electronic check,43.6,2638.21,No
CUST00393,Female,39,0,No,Yes,9,Yes,Fiber optic,No,No,1,One year,Yes,Credit card,83.38,821.93,Yes
CUST00394,Male,52,0,No,No,18,No,Fiber optic,Yes,Yes,6,Month-to-month,No,Bank transfer,70.63,1352.92,No
CUST00395,Male,59,0,No,No,15,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Mailed check,20.0,276.09,No
CUST00396,Male,68,1,Yes,No,22,Yes,No,No internet service,No internet service,1,Two year,Yes,Electronic check,20.0,412.46,No
CUST00397,Female,20,0,Yes,Yes,27,No,No,No internet service,No internet service,1,Month-to-month,Yes,Bank transfer,25.73,685.58,No
CUST00398,Female,29,0,Yes,No,6,Yes,Fiber optic,No,No,0,One year,Yes,Bank transfer,95.93,576.83,No
CUST00399,Male,34,0,No,Yes,27,No,DSL,No,No,1,Month-to-month,No,Electronic check,63.79,1630.02,No
CUST00400,Female,35,0,No,No,4,Yes,No,No internet service,No internet service,3,Month-to-month,No,Electronic check,25.04,102.56,No
CUST00401,Female,75,1,No,Yes,72,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Bank transfer,37.67,2590.48,No
CUST00402,Male,63,1,Yes,No,55,Yes,Fiber optic,No,Yes,2,Month-to-month,Yes,Credit card,79.54,4347.31,No
CUST00403,Female,36,0,No,Yes,4,Yes,Fiber optic,No,No,1,One year,Yes,Electronic check,86.82,357.45,No
CUST00404,Male,74,1,No,Yes,30,No,DSL,No,No,3,Two year,Yes,Mailed check,62.76,1841.97,No
CUST00405,Female,46,0,Yes,No,7,Yes,Fiber optic,No,No,4,Two year,Yes,Bank transfer,78.9,554.56,No
CUST00406,Male,47,0,Yes,No,45,Yes,Fiber optic,Yes,No,1,One year,Yes,Bank transfer,88.06,3787.08,No
CUST00407,Male,43,0,No,No,20,Yes,DSL,No,No,0,Two year,No,Mailed check,76.6,1409.01,No
CUST00408,Male,26,0,No,No,52,Yes,Fiber optic,No,Yes,4,Two year,Yes,Credit card,72.36,3784.69,No
CUST00409,Male,72,1,No,No,47,Yes,DSL,No,No,2,One year,Yes,Mailed check,57.26,2839.71,Yes
CUST00410,Male,18,0,Yes,No,22,Yes,Fiber optic,No,No,2,One year,Yes,Bank transfer,91.1,1942.08,No
CUST00411,Female,28,0,No,Yes,25,Yes,Fiber optic,No,Yes,3,Month-to-month,Yes,Mailed check,78.01,1837.31,No
CUST00412,Male,31,0,Yes,Yes,15,Yes,No,No internet service,No internet service,2,Two year,No,Electronic check,20.0,278.6,No
CUST00413,Female,34,0,Yes,No,7,Yes,DSL,No,Yes,3,Month-to-month,Yes,Mailed check,59.42,413.05,No
CUST00414,Male,25,0,No,No,26,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Electronic check,23.3,588.54,No
CUST00415,Male,19,0,Yes,Yes,41,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,91.66,3983.35,Yes
CUST00416,Female,57,0,No,No,28,Yes,DSL,No,Yes,1,Two year,Yes,Electronic check,50.06,1446.55,No
CUST00417,Male,74,1,Yes,No,24,Yes,DSL,No,Yes,1,One year,Yes,Credit card,50.79,1340.58,No
CUST00418,Male,25,0,Yes,No,38,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Credit card,33.67,1376.84,No
CUST00419,Female,35,0,Yes,Yes,24,Yes,Fiber optic,,No,1,Month-to-month,Yes,Electronic check,78.12,1804.14,No
CUST00420,Male,47,0,No,No,30,No,DSL,No,No,2,One year,Yes,Bank transfer,62.78,1923.51,No
CUST00421,Female,71,1,Yes,No,21,Yes,Fiber optic,Yes,No,1,One year,No,Bank transfer,85.95,1900.24,No
CUST00422,Male,58,0,Yes,No,26,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Mailed check,30.42,807.71,No
CUST00423,Female,62,1,Yes,No,10,Yes,Fiber optic,No,No,0,One year,Yes,Electronic check,98.4,989.37,Yes
CUST00424,Male,51,0,Yes,Yes,16,No,DSL,Yes,No,2,One year,No,Credit card,52.4,862.63,No
CUST00425,Male,42,0,No,No,72,Yes,DSL,Yes,No,1,Month-to-month,Yes,Mailed check,54.21,3643.28,No
CUST00426,Female,29,0,No,No,9,Yes,Fiber optic,No,Yes,3,Month-to-month,Yes,Bank transfer,81.77,727.92,Yes
CUST00427,Female,68,1,Yes,No,72,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Credit card,80.46,5759.64,Yes
CUST00428,Female,64,1,No,No,30,Yes,Fiber optic,No,No,5,One year,Yes,Credit card,98.53,2665.42,Yes
CUST00429,Male,19,0,Yes,No,7,Yes,Fiber optic,No,No,1,Two year,Yes,Electronic check,82.52,554.85,No
CUST00430,Male,59,0,No,Yes,46,Yes,Fiber optic,Yes,No,0,Two year,No,Mailed check,80.75,3407.95,No
CUST00431,Female,22,0,Yes,Yes,9,Yes,Fiber optic,Yes,No,3,One year,Yes,Mailed check,78.79,748.52,No
CUST00432,Male,60,1,No,No,43,No,DSL,Yes,No,4,Month-to-month,No,Bank transfer,53.16,2499.33,No
